arm,model,exam,battery,qid,pass,n,pass_rate
cold,claude-sonnet-5,MultiTurnExam,memos,q10,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q11,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q12,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q13,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q14,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q15,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q16,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q17,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q18,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q19,9,10,0.900
cold,claude-sonnet-5,MultiTurnExam,memos,q20,8,10,0.800
cold,claude-sonnet-5,MultiTurnExam,memos,q21,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q22,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q23,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q24,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q25,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q26,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q27,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q28,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q29,10,10,1.000
cold,claude-sonnet-5,MultiTurnExam,memos,q30,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h01,8,10,0.800
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h02,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h03,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h04,7,10,0.700
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h05,8,10,0.800
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h06,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h07,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h08,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h09,0,10,0.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h10,3,10,0.300
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h11,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h12,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h13,4,10,0.400
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h14,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos-hard,h15,8,10,0.800
cold,claude-sonnet-5,ZeroShotExam,memos-hard,r01,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos-hard,r02,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos-hard,r03,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos-hard,r04,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos-hard,r05,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q01,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q02,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q03,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q04,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q05,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q06,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q07,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q08,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q09,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q10,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q11,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q12,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q13,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q14,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q15,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q16,8,10,0.800
cold,claude-sonnet-5,ZeroShotExam,memos,q17,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q18,6,10,0.600
cold,claude-sonnet-5,ZeroShotExam,memos,q19,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q20,5,10,0.500
cold,claude-sonnet-5,ZeroShotExam,memos,q21,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q22,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q23,8,10,0.800
cold,claude-sonnet-5,ZeroShotExam,memos,q24,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q25,9,10,0.900
cold,claude-sonnet-5,ZeroShotExam,memos,q26,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q27,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q28,5,10,0.500
cold,claude-sonnet-5,ZeroShotExam,memos,q29,10,10,1.000
cold,claude-sonnet-5,ZeroShotExam,memos,q30,4,10,0.400
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h01,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h02,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h03,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h04,7,10,0.700
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h05,3,10,0.300
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h06,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h07,6,10,0.600
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h08,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h09,0,10,0.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h10,8,10,0.800
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h11,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h12,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h13,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h14,0,10,0.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,h15,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,r01,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,r02,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,r03,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,r04,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos-hard,r05,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q01,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q02,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q03,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q04,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q05,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q06,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q07,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q08,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q09,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q10,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q11,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q12,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q13,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q14,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q15,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q16,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q17,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q18,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q19,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q20,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q21,6,10,0.600
cursor,claude-haiku-4-5,MultiTurnExam,memos,q22,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q23,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q24,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q25,10,10,1.000
cursor,claude-haiku-4-5,MultiTurnExam,memos,q26,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q27,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q28,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q29,9,10,0.900
cursor,claude-haiku-4-5,MultiTurnExam,memos,q30,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h01,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h02,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h03,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h04,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h05,7,10,0.700
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h06,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h07,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h08,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h09,0,10,0.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h10,5,10,0.500
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h11,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h12,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h13,7,10,0.700
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h14,1,10,0.100
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,h15,8,10,0.800
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,r01,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,r02,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,r03,3,10,0.300
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,r04,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos-hard,r05,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q01,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q02,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q03,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q04,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q05,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q06,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q07,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q08,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q09,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q10,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q11,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos,q12,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos,q13,7,10,0.700
cursor,claude-haiku-4-5,ZeroShotExam,memos,q14,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q15,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q16,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q17,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos,q18,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q19,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q20,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q21,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q22,7,10,0.700
cursor,claude-haiku-4-5,ZeroShotExam,memos,q23,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q24,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q25,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q26,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q27,10,10,1.000
cursor,claude-haiku-4-5,ZeroShotExam,memos,q28,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos,q29,9,10,0.900
cursor,claude-haiku-4-5,ZeroShotExam,memos,q30,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h01,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h02,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h03,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h04,8,10,0.800
cursor,claude-opus-5,MultiTurnExam,memos-hard,h05,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h06,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h07,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h08,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h09,1,10,0.100
cursor,claude-opus-5,MultiTurnExam,memos-hard,h10,9,10,0.900
cursor,claude-opus-5,MultiTurnExam,memos-hard,h11,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h12,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h13,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h14,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,h15,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,r01,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,r02,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,r03,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,r04,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos-hard,r05,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q01,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q02,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q03,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q04,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q05,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q06,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q07,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q08,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q09,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q10,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q11,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q12,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q13,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q14,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q15,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q16,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q17,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q18,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q19,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q20,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q21,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q22,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q23,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q24,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q25,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q26,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q27,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q28,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q29,10,10,1.000
cursor,claude-opus-5,MultiTurnExam,memos,q30,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h01,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h02,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h03,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h04,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h05,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h06,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h07,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h08,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h09,7,10,0.700
cursor,claude-opus-5,ZeroShotExam,memos-hard,h10,3,10,0.300
cursor,claude-opus-5,ZeroShotExam,memos-hard,h11,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h12,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h13,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h14,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,h15,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,r01,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,r02,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,r03,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,r04,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos-hard,r05,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q01,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q02,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q03,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q04,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q05,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q06,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q07,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q08,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q09,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q10,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q11,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q12,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q13,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q14,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q15,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q16,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q17,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q18,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q19,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q20,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q21,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q22,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q23,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q24,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q25,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q26,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q27,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q28,9,10,0.900
cursor,claude-opus-5,ZeroShotExam,memos,q29,10,10,1.000
cursor,claude-opus-5,ZeroShotExam,memos,q30,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h01,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h02,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h03,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h04,5,10,0.500
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h05,7,10,0.700
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h06,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h07,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h08,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h09,0,10,0.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h10,8,10,0.800
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h11,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h12,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h13,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h14,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,h15,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,r01,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,r02,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,r03,9,10,0.900
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,r04,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos-hard,r05,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q01,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q02,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q03,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q04,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q05,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q06,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q07,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q08,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q09,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q10,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q11,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q12,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q13,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q14,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q15,9,10,0.900
cursor,claude-sonnet-5,MultiTurnExam,memos,q16,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q17,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q18,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q19,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q20,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q21,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q22,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q23,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q24,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q25,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q26,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q27,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q28,9,10,0.900
cursor,claude-sonnet-5,MultiTurnExam,memos,q29,10,10,1.000
cursor,claude-sonnet-5,MultiTurnExam,memos,q30,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h01,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h02,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h03,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h04,4,10,0.400
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h05,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h06,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h07,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h08,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h09,0,10,0.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h10,5,10,0.500
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h11,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h12,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h13,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h14,9,10,0.900
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,h15,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,r01,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,r02,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,r03,7,10,0.700
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,r04,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos-hard,r05,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q01,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q02,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q03,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q04,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q05,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q06,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q07,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q08,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q09,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q10,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q11,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q12,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q13,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q14,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q15,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q16,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q17,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q18,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q19,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q20,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q21,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q22,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q23,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q24,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q25,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q26,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q27,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q28,10,10,1.000
cursor,claude-sonnet-5,ZeroShotExam,memos,q29,10,10,1.000
